date,all,SE,NW,CE,CW,SW,NO,NE,data_gap
2018-08-06,152375.2500,16164.2500,17941.2500,26588.7500,25395.2500,16920.2500,9791.0000,24957.2500,0
2018-08-07,150846.0000,14195.2500,17937.0000,23697.7500,27176.2500,16782.5000,10301.0000,26450.2500,0
2018-08-08,157779.2500,15422.5000,18523.2500,28918.5000,25814.2500,16608.7500,11660.0000,26558.2500,0
2018-08-09,167137.7500,17672.7500,18557.0000,30103.7500,23743.2500,16766.0000,12357.2500,33797.2500,0
2018-08-10,174735.2500,17903.2500,20740.7500,27439.5000,24311.7500,17335.0000,14198.5000,38366.2500,0
2018-08-11,172970.7500,16530.2500,20915.5000,25157.0000,24806.2500,17878.2500,11088.2500,42482.5000,0
2018-08-12,177043.5000,18640.2500,20741.2500,26066.7500,24897.2500,18100.0000,11682.7500,42665.5000,0
2018-08-13,177814.2500,18035.5000,21553.2500,24620.5000,28125.0000,18756.2500,12078.7500,40444.2500,0
2018-08-14,178798.0000,18013.7500,21803.0000,22180.7500,28361.2500,20251.2500,12308.5000,41748.0000,0
2018-08-15,179397.7500,17723.2500,21720.7500,23356.7500,28395.2500,19664.2500,12877.2500,41561.5000,0
2018-08-16,178944.7500,17271.5000,19920.5000,25033.2500,27748.5000,20372.0000,12959.5000,41978.7500,0
2018-08-17,170235.7500,16843.7500,19936.7500,25420.7500,26942.7500,20796.0000,11396.7500,35376.0000,0
2018-08-18,163759.2500,15683.2500,17423.0000,23917.5000,28432.0000,20971.2500,11355.2500,32164.5000,0
2018-08-19,159669.5000,15228.0000,16611.7500,25944.2500,24090.2500,20184.5000,11262.5000,31659.5000,0
2018-08-20,162203.5000,16102.7500,14797.0000,27617.0000,21513.7500,20994.7500,12327.2500,34064.2500,0
2018-08-21,157478.5000,16021.2500,13740.0000,26979.0000,22485.2500,19474.5000,12288.7500,32065.0000,0
2018-08-22,158289.0000,15016.7500,15662.5000,27527.0000,20853.5000,19527.0000,13585.2500,32091.0000,0
2018-08-23,152008.2500,11598.5000,15169.5000,28565.0000,20812.7500,19879.5000,12944.5000,29020.7500,0
2018-08-24,147749.0000,14272.5000,17335.5000,28040.5000,20672.2500,15047.2500,14135.5000,24591.5000,0
2018-08-25,130202.7500,14783.2500,17100.7500,22915.5000,14105.0000,15333.5000,13753.2500,19429.0000,0
2018-08-26,121032.2500,15025.5000,12121.0000,20713.2500,15059.0000,12554.0000,13440.5000,19391.5000,0
2018-08-27,115096.2500,14561.5000,9141.2500,23054.2500,15835.2500,12540.2500,12342.5000,14844.5000,0
2018-08-28,111828.2500,15023.7500,7803.7500,22540.0000,15120.5000,12825.7500,11833.0000,13899.5000,0
2018-08-29,100394.2500,14882.2500,7539.0000,21247.7500,13948.0000,4679.0000,11707.0000,13995.7500,0
2018-08-30,98428.7500,14601.7500,7581.5000,20686.2500,13254.5000,5098.2500,11001.5000,14026.7500,0
2018-08-31,96658.7500,15004.0000,7658.0000,22900.2500,8841.2500,5225.5000,11547.7500,13827.7500,0
2018-09-01,90027.0000,14481.5000,7602.5000,22855.0000,9230.0000,5443.0000,10269.5000,8772.7500,0
2018-09-02,82643.7500,11289.2500,5385.0000,23221.2500,9326.0000,4928.2500,9520.7500,7612.2500,0
2018-09-03,82151.0000,8224.0000,5433.2500,21622.0000,10996.7500,6794.7500,9412.7500,8037.5000,0
2018-09-04,82759.5000,8820.7500,2850.2500,22255.7500,12262.5000,6868.7500,9943.0000,8166.0000,0
2018-09-05,86964.2500,11092.7500,5111.2500,19664.5000,13920.5000,7922.7500,9942.0000,8132.5000,0
2018-09-06,89100.0000,11052.5000,5147.7500,18219.2500,14939.2500,9422.7500,9996.7500,9452.0000,0
2018-09-07,98342.2500,11090.7500,9865.2500,19997.0000,15338.5000,10247.7500,9995.7500,10880.7500,0
2018-09-08,102854.5000,11918.7500,10158.0000,21128.0000,16454.0000,10491.5000,10235.7500,11406.7500,0
2018-09-09,110835.2500,11802.0000,11673.5000,22579.7500,20134.0000,12490.2500,9586.2500,11389.7500,0
2018-09-10,111043.5000,11557.2500,10459.7500,21907.5000,23407.0000,12239.7500,8912.5000,11320.7500,0
2018-09-11,114434.7500,11845.5000,9194.7500,26177.2500,24359.7500,10433.2500,9018.0000,12067.0000,0
2018-09-12,113150.2500,12179.7500,9367.5000,28112.0000,23705.7500,10418.7500,9515.0000,8241.7500,0
2018-09-13,105454.0000,13685.2500,9453.7500,22123.0000,24423.5000,10020.5000,9175.7500,5383.2500,0
2018-09-14,105021.5000,10269.2500,8531.5000,22501.2500,26189.5000,12024.2500,9220.0000,5503.0000,0
2018-09-15,118276.7500,10127.0000,8990.0000,28677.7500,31453.0000,12933.2500,9227.5000,5752.0000,0
2018-09-16,125583.0000,10826.0000,8409.0000,31028.2500,37804.7500,11172.5000,9268.0000,5807.7500,0
2018-09-17,127247.5000,10954.0000,8605.5000,30425.5000,38523.2500,13163.7500,9210.0000,4895.7500,0
